,Bike,length of longest straight,Right_Corners,Left_Corners,Year,track_width,MotoGP_avg_speed,GP_distance,corners,Rider_Name,points_mean,Track_Condition,Track_Temp,Humidity,Track,Finish_Time_ms,Category
154,honda,530.0,10.0,6.0,2018,14.0,162.6,114.1,16.0,marc marquez,19.45045045045045,dry,41.0,57.0,rsm - misano world circuit marco simoncelli,2528248.0,MotoGP
155,honda,968.0,7.0,10.0,2018,15.0,167.0,116.8,17.0,marc marquez,19.45045045045045,dry,45.0,36.0,ara - motorland aragón,2515949.0,MotoGP
156,honda,762.0,8.0,6.0,2018,15.0,162.2,115.2,14.0,marc marquez,19.45045045045045,dry,35.0,34.0,jpn - twin ring motegi,2556438.0,MotoGP
157,honda,920.0,10.0,5.0,2018,16.0,164.0,110.9,15.0,marc marquez,19.45045045045045,dry,53.0,55.0,mal - sepang international circuit,2432372.0,MotoGP
158,honda,1068.0,10.0,6.0,2017,12.0,166.6,118.4,16.0,marc marquez,19.45045045045045,dry,22.0,96.0,qat - losail international circuit,2346744.0,MotoGP
159,honda,1200.0,9.0,11.0,2017,15.0,158.4,110.3,20.0,marc marquez,19.45045045045045,dry,40.0,31.0,ame - circuit of the americas,2638770.0,MotoGP
160,honda,607.0,8.0,6.0,2017,11.0,161.2,110.6,14.0,marc marquez,19.45045045045045,dry,41.0,25.0,spa - circuito de jerez,2732963.0,MotoGP
161,honda,1047.0,8.0,6.0,2017,12.0,164.4,111.0,14.0,marc marquez,19.45045045045045,dry,54.0,20.0,cat - circuit de barcelona-catalunya,2685062.0,MotoGP
162,honda,487.0,12.0,6.0,2017,14.0,173.1,118.1,18.0,marc marquez,19.45045045045045,wet,25.0,76.0,ned - tt circuit assen,2506350.0,MotoGP
163,honda,700.0,3.0,10.0,2017,12.0,160.6,110.1,13.0,marc marquez,19.45045045045045,dry,26.0,65.0,ger - sachsenring,2459525.0,MotoGP
164,honda,636.0,8.0,6.0,2017,15.0,165.5,113.5,14.0,marc marquez,19.45045045045045,wet,24.0,70.0,cze - automotodrom brno,2655974.0,MotoGP
165,honda,530.0,10.0,6.0,2017,14.0,162.6,114.1,16.0,marc marquez,19.45045045045045,wet,19.0,97.0,rsm - misano world circuit marco simoncelli,3041565.0,MotoGP
166,honda,968.0,7.0,10.0,2017,15.0,167.0,116.8,17.0,marc marquez,19.45045045045045,dry,40.0,44.0,ara - motorland aragón,2526816.0,MotoGP
167,honda,762.0,8.0,6.0,2017,15.0,162.2,115.2,14.0,marc marquez,19.45045045045045,wet,15.0,97.0,jpn - twin ring motegi,2834485.0,MotoGP
168,honda,920.0,10.0,5.0,2017,16.0,164.0,110.9,15.0,marc marquez,19.45045045045045,dry,33.0,89.0,mal - sepang international circuit,2709260.0,MotoGP
169,honda,876.0,5.0,9.0,2017,12.0,139.8,108.1,14.0,marc marquez,19.45045045045045,dry,26.0,22.0,val - circuit ricardo tormo,2778986.0,MotoGP
170,honda,1068.0,10.0,6.0,2016,12.0,166.6,118.4,16.0,marc marquez,19.45045045045045,dry,23.0,71.0,qat - losail international circuit,2550739.0,MotoGP
171,honda,1076.0,9.0,5.0,2016,16.0,172.7,120.2,14.0,marc marquez,19.45045045045045,dry,30.0,89.0,arg - termas de río hondo,2053628.0,MotoGP
172,honda,1200.0,9.0,11.0,2016,15.0,158.4,110.3,20.0,marc marquez,19.45045045045045,dry,34.0,62.0,ame - circuit of the americas,2637945.0,MotoGP
173,honda,607.0,8.0,6.0,2016,11.0,161.2,110.6,14.0,marc marquez,19.45045045045045,dry,40.0,37.0,spa - circuito de jerez,2735921.0,MotoGP
174,honda,1047.0,8.0,6.0,2016,12.0,164.4,111.0,14.0,marc marquez,19.45045045045045,dry,48.0,44.0,cat - circuit de barcelona-catalunya,2680241.0,MotoGP
175,honda,700.0,3.0,10.0,2016,12.0,160.6,110.1,13.0,marc marquez,19.45045045045045,wet,24.0,86.0,ger - sachsenring,2823239.0,MotoGP
176,honda,636.0,8.0,6.0,2016,15.0,165.5,113.5,14.0,marc marquez,19.45045045045045,wet,18.0,100.0,cze - automotodrom brno,2873877.0,MotoGP
177,honda,530.0,10.0,6.0,2016,14.0,162.6,114.1,16.0,marc marquez,19.45045045045045,dry,43.0,59.0,rsm - misano world circuit marco simoncelli,2633093.0,MotoGP
178,honda,968.0,7.0,10.0,2016,15.0,167.0,116.8,17.0,marc marquez,19.45045045045045,dry,36.0,58.0,ara - motorland aragón,2517678.0,MotoGP
179,honda,762.0,8.0,6.0,2016,15.0,162.2,115.2,14.0,marc marquez,19.45045045045045,dry,36.0,37.0,jpn - twin ring motegi,2554610.0,MotoGP
180,honda,920.0,10.0,5.0,2016,16.0,164.0,110.9,15.0,marc marquez,19.45045045045045,wet,28.0,97.0,mal - sepang international circuit,2583813.0,MotoGP
181,honda,876.0,5.0,9.0,2016,12.0,139.8,108.1,14.0,marc marquez,19.45045045045045,dry,25.0,42.0,val - circuit ricardo tormo,2755413.0,MotoGP
182,honda,1068.0,10.0,6.0,2015,12.0,166.6,118.4,16.0,marc marquez,19.45045045045045,dry,28.0,83.0,qat - losail international circuit,2562753.0,MotoGP
183,honda,1200.0,9.0,11.0,2015,15.0,158.4,110.3,20.0,marc marquez,19.45045045045045,dry,36.0,62.0,ame - circuit of the americas,2627150.0,MotoGP
184,honda,607.0,8.0,6.0,2015,11.0,161.2,110.6,14.0,marc marquez,19.45045045045045,dry,30.0,41.0,spa - circuito de jerez,2702822.0,MotoGP
185,honda,674.0,9.0,5.0,2015,13.0,161.8,113.0,14.0,marc marquez,19.45045045045045,dry,32.0,45.0,fra - le mans,2644033.0,MotoGP
186,honda,487.0,12.0,6.0,2015,14.0,173.1,118.1,18.0,marc marquez,19.45045045045045,dry,30.0,66.0,ned - tt circuit assen,2455279.0,MotoGP
187,honda,700.0,3.0,10.0,2015,12.0,160.6,110.1,13.0,marc marquez,19.45045045045045,dry,42.0,38.0,ger - sachsenring,2461087.0,MotoGP
188,honda,636.0,8.0,6.0,2015,15.0,165.5,113.5,14.0,marc marquez,19.45045045045045,dry,39.0,54.0,cze - automotodrom brno,2577504.0,MotoGP
189,honda,530.0,10.0,6.0,2015,14.0,162.6,114.1,16.0,marc marquez,19.45045045045045,dry,31.0,34.0,rsm - misano world circuit marco simoncelli,2903819.0,MotoGP
190,honda,762.0,8.0,6.0,2015,15.0,162.2,115.2,14.0,marc marquez,19.45045045045045,wet,21.0,93.0,jpn - twin ring motegi,2838608.0,MotoGP
191,honda,876.0,5.0,9.0,2015,12.0,139.8,108.1,14.0,marc marquez,19.45045045045045,dry,29.0,63.0,val - circuit ricardo tormo,2759627.0,MotoGP
192,honda,1068.0,10.0,6.0,2014,12.0,166.6,118.4,16.0,marc marquez,19.45045045045045,dry,18.0,60.0,qat - losail international circuit,2560561.0,MotoGP
193,honda,1200.0,9.0,11.0,2014,15.0,158.4,110.3,20.0,marc marquez,19.45045045045045,dry,32.0,71.0,ame - circuit of the americas,2613430.0,MotoGP
194,honda,1076.0,9.0,5.0,2014,16.0,172.7,120.2,14.0,marc marquez,19.45045045045045,dry,37.0,60.0,arg - termas de río hondo,2499821.0,MotoGP
195,honda,607.0,8.0,6.0,2014,11.0,161.2,110.6,14.0,marc marquez,19.45045045045045,dry,50.0,25.0,spa - circuito de jerez,2724134.0,MotoGP
196,honda,674.0,9.0,5.0,2014,13.0,161.8,113.0,14.0,marc marquez,19.45045045045045,dry,42.0,35.0,fra - le mans,2643925.0,MotoGP
197,honda,1047.0,8.0,6.0,2014,12.0,164.4,111.0,14.0,marc marquez,19.45045045045045,dry,34.0,61.0,cat - circuit de barcelona-catalunya,2576914.0,MotoGP
198,honda,487.0,12.0,6.0,2014,14.0,173.1,118.1,18.0,marc marquez,19.45045045045045,wet,25.0,69.0,ned - tt circuit assen,2609954.0,MotoGP
199,honda,700.0,3.0,10.0,2014,12.0,160.6,110.1,13.0,marc marquez,19.45045045045045,wet-dry,27.0,66.0,ger - sachsenring,2507664.0,MotoGP
200,honda,636.0,8.0,6.0,2014,15.0,165.5,113.5,14.0,marc marquez,19.45045045045045,dry,23.0,71.0,cze - automotodrom brno,2578254.0,MotoGP
201,honda,530.0,10.0,6.0,2014,14.0,162.6,114.1,16.0,marc marquez,19.45045045045045,dry,37.0,45.0,rsm - misano world circuit marco simoncelli,2730534.0,MotoGP
202,honda,968.0,7.0,10.0,2014,15.0,167.0,116.8,17.0,marc marquez,19.45045045045045,dry,20.0,93.0,ara - motorland aragón,2735633.0,MotoGP
203,honda,762.0,8.0,6.0,2014,15.0,162.2,115.2,14.0,marc marquez,19.45045045045045,dry,27.0,57.0,jpn - twin ring motegi,2542897.0,MotoGP
204,honda,920.0,10.0,5.0,2014,16.0,164.0,110.9,15.0,marc marquez,19.45045045045045,dry,54.0,50.0,mal - sepang international circuit,2445523.0,MotoGP
205,honda,876.0,5.0,9.0,2014,12.0,139.8,108.1,14.0,marc marquez,19.45045045045045,dry,22.0,45.0,val - circuit ricardo tormo,2799627.0,MotoGP
206,honda,1068.0,10.0,6.0,2013,12.0,166.6,118.4,16.0,marc marquez,19.45045045045045,dry,23.0,66.0,qat - losail international circuit,2566003.0,MotoGP
207,honda,1200.0,9.0,11.0,2013,15.0,158.4,110.3,20.0,marc marquez,19.45045045045045,dry,38.0,46.0,ame - circuit of the americas,2622123.0,MotoGP
208,honda,607.0,8.0,6.0,2013,11.0,161.2,110.6,14.0,marc marquez,19.45045045045045,dry,47.0,38.0,spa - circuito de jerez,2720119.0,MotoGP
209,honda,674.0,9.0,5.0,2013,13.0,161.8,113.0,14.0,marc marquez,19.45045045045045,wet,18.0,93.0,fra - le mans,2964656.0,MotoGP
210,honda,1047.0,8.0,6.0,2013,12.0,164.4,111.0,14.0,marc marquez,19.45045045045045,dry,52.0,29.0,cat - circuit de barcelona-catalunya,2588305.0,MotoGP
211,honda,487.0,12.0,6.0,2013,14.0,173.1,118.1,18.0,marc marquez,19.45045045045045,dry,18.0,49.0,ned - tt circuit assen,2487372.0,MotoGP
212,honda,700.0,3.0,10.0,2013,12.0,160.6,110.1,13.0,marc marquez,19.45045045045045,dry,42.0,48.0,ger - sachsenring,2474653.0,MotoGP
213,honda,636.0,8.0,6.0,2013,15.0,165.5,113.5,14.0,marc marquez,19.45045045045045,dry,23.0,70.0,cze - automotodrom brno,2570729.0,MotoGP
214,honda,530.0,10.0,6.0,2013,14.0,162.6,114.1,16.0,marc marquez,19.45045045045045,dry,31.0,56.0,rsm - misano world circuit marco simoncelli,2648901.0,MotoGP
215,honda,968.0,7.0,10.0,2013,15.0,167.0,116.8,17.0,marc marquez,19.45045045045045,dry,30.0,43.0,ara - motorland aragón,2523459.0,MotoGP
216,honda,920.0,10.0,5.0,2013,16.0,164.0,110.9,15.0,marc marquez,19.45045045045045,dry,44.0,58.0,mal - sepang international circuit,2447948.0,MotoGP
217,honda,762.0,8.0,6.0,2013,15.0,162.2,115.2,14.0,marc marquez,19.45045045045045,dry,31.0,33.0,jpn - twin ring motegi,2557479.0,MotoGP
218,honda,876.0,5.0,9.0,2013,12.0,139.8,108.1,14.0,marc marquez,19.45045045045045,dry,26.0,28.0,val - circuit ricardo tormo,2777659.0,MotoGP
219,suter,1068.0,10.0,6.0,2012,12.0,166.6,118.4,16.0,marc marquez,19.45045045045045,dry,24.0,55.0,qat - losail international circuit,2434225.0,Moto2
220,suter,1047.0,8.0,6.0,2012,12.0,164.4,111.0,14.0,marc marquez,19.45045045045045,dry,40.0,47.0,cat - circuit de barcelona-catalunya,2477989.0,Moto2
221,suter,487.0,12.0,6.0,2012,14.0,173.1,118.1,18.0,marc marquez,19.45045045045045,dry,26.0,51.0,ned - tt circuit assen,2383170.0,Moto2
222,suter,700.0,3.0,10.0,2012,12.0,160.6,110.1,13.0,marc marquez,19.45045045045045,dry,43.0,47.0,ger - sachsenring,2492467.0,Moto2
223,suter,636.0,8.0,6.0,2012,15.0,165.5,113.5,14.0,marc marquez,19.45045045045045,dry,21.0,81.0,cze - automotodrom brno,2479178.0,Moto2
224,suter,968.0,7.0,10.0,2012,15.0,167.0,116.8,17.0,marc marquez,19.45045045045045,dry,22.0,54.0,ara - motorland aragón,2426707.0,Moto2
225,suter,762.0,8.0,6.0,2012,15.0,162.2,115.2,14.0,marc marquez,19.45045045045045,dry,23.0,51.0,jpn - twin ring motegi,2576171.0,Moto2
226,suter,876.0,5.0,9.0,2012,12.0,139.8,108.1,14.0,marc marquez,19.45045045045045,wet,15.0,76.0,val - circuit ricardo tormo,2930706.0,Moto2
227,suter,674.0,9.0,5.0,2011,13.0,161.8,113.0,14.0,marc marquez,19.45045045045045,dry,20.0,43.0,fra - le mans,2583308.0,Moto2
228,suter,1047.0,8.0,6.0,2011,12.0,164.4,111.0,14.0,marc marquez,19.45045045045045,dry,32.0,49.0,cat - circuit de barcelona-catalunya,2503029.0,Moto2
229,suter,487.0,12.0,6.0,2011,14.0,173.1,118.1,18.0,marc marquez,19.45045045045045,wet,13.0,84.0,ned - tt circuit assen,2670409.0,Moto2
230,suter,700.0,3.0,10.0,2011,12.0,160.6,110.1,13.0,marc marquez,19.45045045045045,dry,30.0,43.0,ger - sachsenring,2497457.0,Moto2
231,suter,636.0,8.0,6.0,2011,15.0,165.5,113.5,14.0,marc marquez,19.45045045045045,dry,35.0,40.0,cze - automotodrom brno,2473416.0,Moto2
232,suter,530.0,10.0,6.0,2011,14.0,162.6,114.1,16.0,marc marquez,19.45045045045045,dry,34.0,55.0,rsm - misano world circuit marco simoncelli,2588197.0,Moto2
233,suter,968.0,7.0,10.0,2011,15.0,167.0,116.8,17.0,marc marquez,19.45045045045045,dry,24.0,57.0,ara - motorland aragón,2420575.0,Moto2
234,suter,762.0,8.0,6.0,2011,15.0,162.2,115.2,14.0,marc marquez,19.45045045045045,dry,29.0,59.0,jpn - twin ring motegi,2607006.0,Moto2
235,derbi,1068.0,10.0,6.0,2010,12.0,166.6,118.4,16.0,marc marquez,19.45045045045045,dry,27.0,18.0,qat - losail international circuit,2308064.0,125cc
236,derbi,674.0,9.0,5.0,2010,13.0,161.8,113.0,14.0,marc marquez,19.45045045045045,dry,39.0,37.0,fra - le mans,2516708.0,125cc
237,derbi,487.0,12.0,6.0,2010,14.0,173.1,118.1,18.0,marc marquez,19.45045045045045,dry,22.0,50.0,ned - tt circuit assen,2268923.0,125cc
238,derbi,1047.0,8.0,6.0,2010,12.0,164.4,111.0,14.0,marc marquez,19.45045045045045,dry,44.0,21.0,cat - circuit de barcelona-catalunya,2446315.0,125cc
239,derbi,700.0,3.0,10.0,2010,12.0,160.6,110.1,13.0,marc marquez,19.45045045045045,wet,22.0,72.0,ger - sachsenring,2488274.0,125cc
240,derbi,636.0,8.0,6.0,2010,15.0,165.5,113.5,14.0,marc marquez,19.45045045045045,wet,24.0,88.0,cze - automotodrom brno,2660708.0,125cc
241,derbi,530.0,10.0,6.0,2010,14.0,162.6,114.1,16.0,marc marquez,19.45045045045045,dry,34.0,35.0,rsm - misano world circuit marco simoncelli,2396117.0,125cc
242,derbi,762.0,8.0,6.0,2010,15.0,162.2,115.2,14.0,marc marquez,19.45045045045045,dry,34.0,40.0,jpn - twin ring motegi,2386937.0,125cc
243,derbi,920.0,10.0,5.0,2010,16.0,164.0,110.9,15.0,marc marquez,19.45045045045045,dry,44.0,44.0,mal - sepang international circuit,2429035.0,125cc
244,derbi,876.0,5.0,9.0,2010,12.0,139.8,108.1,14.0,marc marquez,19.45045045045045,dry,21.0,47.0,val - circuit ricardo tormo,2433974.0,125cc
245,ktm,762.0,8.0,6.0,2009,15.0,162.2,115.2,14.0,marc marquez,19.45045045045045,dry,28.0,57.0,jpn - twin ring motegi,2556777.0,125cc
246,ktm,607.0,8.0,6.0,2009,11.0,161.2,110.6,14.0,marc marquez,19.45045045045045,dry,34.0,36.0,spa - circuito de jerez,2523109.0,125cc
247,ktm,1047.0,8.0,6.0,2009,12.0,164.4,111.0,14.0,marc marquez,19.45045045045045,dry,37.0,19.0,cat - circuit de barcelona-catalunya,2472850.0,125cc
248,ktm,487.0,12.0,6.0,2009,14.0,173.1,118.1,18.0,marc marquez,19.45045045045045,dry,24.0,65.0,ned - tt circuit assen,2369518.0,125cc
249,ktm,700.0,3.0,10.0,2009,12.0,160.6,110.1,13.0,marc marquez,19.45045045045045,dry,26.0,57.0,ger - sachsenring,2482474.0,125cc
250,ktm,636.0,8.0,6.0,2009,15.0,165.5,113.5,14.0,marc marquez,19.45045045045045,dry,35.0,44.0,cze - automotodrom brno,2474580.0,125cc
251,ktm,530.0,10.0,6.0,2009,14.0,162.6,114.1,16.0,marc marquez,19.45045045045045,dry,38.0,3635.0,rsm - misano world circuit marco simoncelli,2424679.0,125cc
252,ktm,876.0,5.0,9.0,2009,12.0,139.8,108.1,14.0,marc marquez,19.45045045045045,dry,21.0,36.0,val - circuit ricardo tormo,2535990.0,125cc
253,ktm,1047.0,8.0,6.0,2008,12.0,164.4,111.0,14.0,marc marquez,19.45045045045045,dry,33.0,34.0,cat - circuit de barcelona-catalunya,2487670.0,125cc
254,ktm,700.0,3.0,10.0,2008,12.0,160.6,110.1,13.0,marc marquez,19.45045045045045,dry,19.0,57.0,ger - sachsenring,2436744.0,125cc
255,ktm,530.0,10.0,6.0,2008,14.0,162.6,114.1,16.0,marc marquez,19.45045045045045,dry,34.0,41.0,rsm - misano world circuit marco simoncelli,2420737.0,125cc
256,yamaha,1068.0,10.0,6.0,2018,12.0,166.6,118.4,16.0,valentino rossi,16.22972972972973,dry,23.0,46.0,qat - losail international circuit,2555451.0,MotoGP
257,yamaha,1076.0,9.0,5.0,2018,16.0,172.7,120.2,14.0,valentino rossi,16.22972972972973,wet,23.0,94.0,arg - termas de río hondo,2488424.0,MotoGP
258,yamaha,1200.0,9.0,11.0,2018,15.0,158.4,110.3,20.0,valentino rossi,16.22972972972973,dry,35.0,45.0,ame - circuit of the americas,2521589.0,MotoGP
259,yamaha,607.0,8.0,6.0,2018,11.0,161.2,110.6,14.0,valentino rossi,16.22972972972973,dry,40.0,41.0,spa - circuito de jerez,2508421.0,MotoGP
260,yamaha,674.0,9.0,5.0,2018,13.0,161.8,113.0,14.0,valentino rossi,16.22972972972973,dry,45.0,41.0,fra - le mans,2515123.0,MotoGP
261,yamaha,1047.0,8.0,6.0,2018,12.0,164.4,111.0,14.0,valentino rossi,16.22972972972973,dry,45.0,51.0,cat - circuit de barcelona-catalunya,2419664.0,MotoGP
262,yamaha,487.0,12.0,6.0,2018,14.0,173.1,118.1,18.0,valentino rossi,16.22972972972973,dry,40.0,32.0,ned - tt circuit assen,2476826.0,MotoGP
263,yamaha,700.0,3.0,10.0,2018,12.0,160.6,110.1,13.0,valentino rossi,16.22972972972973,dry,48.0,48.0,ger - sachsenring,2467215.0,MotoGP
264,yamaha,636.0,8.0,6.0,2018,15.0,165.5,113.5,14.0,valentino rossi,16.22972972972973,dry,41.0,44.0,cze - automotodrom brno,2470630.0,MotoGP
265,yamaha,530.0,10.0,6.0,2018,14.0,162.6,114.1,16.0,valentino rossi,16.22972972972973,dry,41.0,57.0,rsm - misano world circuit marco simoncelli,2544512.0,MotoGP
266,yamaha,968.0,7.0,10.0,2018,15.0,167.0,116.8,17.0,valentino rossi,16.22972972972973,dry,45.0,36.0,ara - motorland aragón,2531148.0,MotoGP
267,yamaha,762.0,8.0,6.0,2018,15.0,162.2,115.2,14.0,valentino rossi,16.22972972972973,dry,35.0,34.0,jpn - twin ring motegi,2562851.0,MotoGP
268,yamaha,920.0,10.0,5.0,2018,16.0,164.0,110.9,15.0,valentino rossi,16.22972972972973,dry,53.0,55.0,mal - sepang international circuit,2490660.0,MotoGP
269,yamaha,1068.0,10.0,6.0,2017,12.0,166.6,118.4,16.0,valentino rossi,16.22972972972973,dry,22.0,96.0,qat - losail international circuit,2341927.0,MotoGP
270,yamaha,1076.0,9.0,5.0,2017,16.0,172.7,120.2,14.0,valentino rossi,16.22972972972973,dry,25.0,60.0,arg - termas de río hondo,2507975.0,MotoGP
271,yamaha,1200.0,9.0,11.0,2017,15.0,158.4,110.3,20.0,valentino rossi,16.22972972972973,dry,40.0,31.0,ame - circuit of the americas,2641839.0,MotoGP
272,yamaha,607.0,8.0,6.0,2017,11.0,161.2,110.6,14.0,valentino rossi,16.22972972972973,dry,41.0,25.0,spa - circuito de jerez,2765509.0,MotoGP
273,yamaha,1047.0,8.0,6.0,2017,12.0,164.4,111.0,14.0,valentino rossi,16.22972972972973,dry,54.0,20.0,cat - circuit de barcelona-catalunya,2702339.0,MotoGP
274,yamaha,487.0,12.0,6.0,2017,14.0,173.1,118.1,18.0,valentino rossi,16.22972972972973,wet,25.0,76.0,ned - tt circuit assen,2501149.0,MotoGP
275,yamaha,700.0,3.0,10.0,2017,12.0,160.6,110.1,13.0,valentino rossi,16.22972972972973,dry,26.0,65.0,ger - sachsenring,2474505.0,MotoGP
276,yamaha,636.0,8.0,6.0,2017,15.0,165.5,113.5,14.0,valentino rossi,16.22972972972973,wet,24.0,70.0,cze - automotodrom brno,2676440.0,MotoGP
277,yamaha,968.0,7.0,10.0,2017,15.0,167.0,116.8,17.0,valentino rossi,16.22972972972973,dry,40.0,44.0,ara - motorland aragón,2532698.0,MotoGP
278,yamaha,920.0,10.0,5.0,2017,16.0,164.0,110.9,15.0,valentino rossi,16.22972972972973,dry,33.0,89.0,mal - sepang international circuit,2722266.0,MotoGP
279,yamaha,876.0,5.0,9.0,2017,12.0,139.8,108.1,14.0,valentino rossi,16.22972972972973,dry,26.0,22.0,val - circuit ricardo tormo,2781942.0,MotoGP
280,yamaha,1068.0,10.0,6.0,2016,12.0,166.6,118.4,16.0,valentino rossi,16.22972972972973,dry,23.0,71.0,qat - losail international circuit,2550839.0,MotoGP
281,yamaha,1076.0,9.0,5.0,2016,16.0,172.7,120.2,14.0,valentino rossi,16.22972972972973,dry,30.0,89.0,arg - termas de río hondo,2061307.0,MotoGP
282,yamaha,607.0,8.0,6.0,2016,11.0,161.2,110.6,14.0,valentino rossi,16.22972972972973,dry,40.0,37.0,spa - circuito de jerez,2728834.0,MotoGP
283,yamaha,674.0,9.0,5.0,2016,13.0,161.8,113.0,14.0,valentino rossi,16.22972972972973,dry,35.0,40.0,fra - le mans,2641944.0,MotoGP
284,yamaha,1047.0,8.0,6.0,2016,12.0,164.4,111.0,14.0,valentino rossi,16.22972972972973,dry,48.0,44.0,cat - circuit de barcelona-catalunya,2677589.0,MotoGP
285,yamaha,700.0,3.0,10.0,2016,12.0,160.6,110.1,13.0,valentino rossi,16.22972972972973,wet,24.0,86.0,ger - sachsenring,2849688.0,MotoGP
286,yamaha,636.0,8.0,6.0,2016,15.0,165.5,113.5,14.0,valentino rossi,16.22972972972973,wet,18.0,100.0,cze - automotodrom brno,2871588.0,MotoGP
287,yamaha,530.0,10.0,6.0,2016,14.0,162.6,114.1,16.0,valentino rossi,16.22972972972973,dry,43.0,59.0,rsm - misano world circuit marco simoncelli,2626361.0,MotoGP
288,yamaha,968.0,7.0,10.0,2016,15.0,167.0,116.8,17.0,valentino rossi,16.22972972972973,dry,36.0,58.0,ara - motorland aragón,2523661.0,MotoGP
289,yamaha,920.0,10.0,5.0,2016,16.0,164.0,110.9,15.0,valentino rossi,16.22972972972973,wet,28.0,97.0,mal - sepang international circuit,2550448.0,MotoGP
290,yamaha,876.0,5.0,9.0,2016,12.0,139.8,108.1,14.0,valentino rossi,16.22972972972973,dry,25.0,42.0,val - circuit ricardo tormo,2761896.0,MotoGP
291,yamaha,1068.0,10.0,6.0,2015,12.0,166.6,118.4,16.0,valentino rossi,16.22972972972973,dry,28.0,83.0,qat - losail international circuit,2555717.0,MotoGP
292,yamaha,1200.0,9.0,11.0,2015,15.0,158.4,110.3,20.0,valentino rossi,16.22972972972973,dry,36.0,62.0,ame - circuit of the americas,2630270.0,MotoGP
293,yamaha,1076.0,9.0,5.0,2015,16.0,172.7,120.2,14.0,valentino rossi,16.22972972972973,dry,36.0,71.0,arg - termas de río hondo,2495644.0,MotoGP
294,yamaha,607.0,8.0,6.0,2015,11.0,161.2,110.6,14.0,valentino rossi,16.22972972972973,dry,30.0,41.0,spa - circuito de jerez,2708832.0,MotoGP
295,yamaha,674.0,9.0,5.0,2015,13.0,161.8,113.0,14.0,valentino rossi,16.22972972972973,dry,32.0,45.0,fra - le mans,2627963.0,MotoGP
296,yamaha,1047.0,8.0,6.0,2015,12.0,164.4,111.0,14.0,valentino rossi,16.22972972972973,dry,49.0,46.0,cat - circuit de barcelona-catalunya,2574093.0,MotoGP
297,yamaha,487.0,12.0,6.0,2015,14.0,173.1,118.1,18.0,valentino rossi,16.22972972972973,dry,30.0,66.0,ned - tt circuit assen,2454037.0,MotoGP
298,yamaha,700.0,3.0,10.0,2015,12.0,160.6,110.1,13.0,valentino rossi,16.22972972972973,dry,42.0,38.0,ger - sachsenring,2466695.0,MotoGP
299,yamaha,636.0,8.0,6.0,2015,15.0,165.5,113.5,14.0,valentino rossi,16.22972972972973,dry,39.0,54.0,cze - automotodrom brno,2583439.0,MotoGP
300,yamaha,530.0,10.0,6.0,2015,14.0,162.6,114.1,16.0,valentino rossi,16.22972972972973,dry,31.0,34.0,rsm - misano world circuit marco simoncelli,2937015.0,MotoGP
301,yamaha,968.0,7.0,10.0,2015,15.0,167.0,116.8,17.0,valentino rossi,16.22972972972973,dry,39.0,50.0,ara - motorland aragón,2507706.0,MotoGP
302,yamaha,762.0,8.0,6.0,2015,15.0,162.2,115.2,14.0,valentino rossi,16.22972972972973,wet,21.0,93.0,jpn - twin ring motegi,2819340.0,MotoGP
303,yamaha,920.0,10.0,5.0,2015,16.0,164.0,110.9,15.0,valentino rossi,16.22972972972973,dry,47.0,48.0,mal - sepang international circuit,2451415.0,MotoGP
304,yamaha,876.0,5.0,9.0,2015,12.0,139.8,108.1,14.0,valentino rossi,16.22972972972973,dry,29.0,63.0,val - circuit ricardo tormo,2779153.0,MotoGP
305,yamaha,1068.0,10.0,6.0,2014,12.0,166.6,118.4,16.0,valentino rossi,16.22972972972973,dry,18.0,60.0,qat - losail international circuit,2560820.0,MotoGP
306,yamaha,1200.0,9.0,11.0,2014,15.0,158.4,110.3,20.0,valentino rossi,16.22972972972973,dry,32.0,71.0,ame - circuit of the americas,2658949.0,MotoGP
307,yamaha,1076.0,9.0,5.0,2014,16.0,172.7,120.2,14.0,valentino rossi,16.22972972972973,dry,37.0,60.0,arg - termas de río hondo,2504719.0,MotoGP
308,yamaha,607.0,8.0,6.0,2014,11.0,161.2,110.6,14.0,valentino rossi,16.22972972972973,dry,50.0,25.0,spa - circuito de jerez,2725565.0,MotoGP
309,yamaha,674.0,9.0,5.0,2014,13.0,161.8,113.0,14.0,valentino rossi,16.22972972972973,dry,42.0,35.0,fra - le mans,2645411.0,MotoGP
310,yamaha,1047.0,8.0,6.0,2014,12.0,164.4,111.0,14.0,valentino rossi,16.22972972972973,dry,34.0,61.0,cat - circuit de barcelona-catalunya,2577426.0,MotoGP
